scorer,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000,DLC_resnet50_drew_Sut3_191117_redoApr9shuffle1_300000
bodyparts,pupil1,pupil1,pupil1,pupil2,pupil2,pupil2,pupil3,pupil3,pupil3,pupil4,pupil4,pupil4,eyelid,eyelid,eyelid
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
94,343.860595703125,148.5296173095703,1.0,354.171142578125,171.87274169921875,1.0,356.93505859375,156.3693084716797,1.0,341.66461181640625,165.18374633789062,1.0,306.1101989746094,134.9578857421875,1.0
95,344.0834655761719,149.0377655029297,1.0,354.2041015625,172.4209442138672,1.0,357.30224609375,156.26788330078125,1.0,342.4896545410156,166.2564697265625,1.0,306.08319091796875,135.5980682373047,1.0
96,344.328857421875,148.0517578125,1.0,355.10321044921875,172.03341674804688,1.0,358.24871826171875,155.3430938720703,1.0,342.85955810546875,165.9469757080078,1.0,306.82623291015625,133.34930419921875,1.0
97,346.1725158691406,147.58892822265625,1.0,356.28582763671875,172.3028106689453,1.0,359.4320373535156,155.3392791748047,1.0,344.00970458984375,165.99427795410156,1.0,306.2903747558594,134.69638061523438,1.0
98,346.43255615234375,149.33489990234375,1.0,356.5853271484375,172.4713134765625,1.0,359.6780700683594,155.371337890625,1.0,343.6337890625,165.60528564453125,1.0,307.6477966308594,134.08462524414062,1.0
99,347.0074768066406,147.77528381347656,1.0,356.9967346191406,172.53790283203125,1.0,360.7386474609375,155.41848754882812,1.0,343.44708251953125,165.9060516357422,1.0,309.3127136230469,133.59567260742188,1.0
100,346.3588562011719,149.53012084960938,1.0,356.4365539550781,173.1647186279297,1.0,359.47894287109375,155.8555145263672,1.0,343.52667236328125,166.08204650878906,1.0,306.9820251464844,135.2971954345703,1.0
101,344.4448547363281,148.56260681152344,1.0,355.39666748046875,172.91940307617188,1.0,358.2926330566406,155.96209716796875,1.0,342.2059020996094,165.62014770507812,1.0,305.53302001953125,135.21246337890625,1.0
102,343.7424621582031,148.93630981445312,1.0,354.8305969238281,172.71934509277344,1.0,357.8547668457031,156.02247619628906,1.0,341.8486022949219,165.86395263671875,1.0,306.5251159667969,134.72637939453125,1.0
103,342.9913635253906,148.9378662109375,1.0,354.2864685058594,174.4052276611328,1.0,356.9573669433594,156.38845825195312,1.0,340.8631591796875,166.0790252685547,1.0,305.9198303222656,134.082275390625,1.0
104,342.3517761230469,149.02340698242188,1.0,353.12158203125,172.94244384765625,1.0,356.6364440917969,156.52439880371094,1.0,340.2369384765625,166.56759643554688,1.0,305.7491455078125,133.284912109375,1.0
105,342.4377746582031,148.74171447753906,1.0,354.1156921386719,174.0947723388672,1.0,356.83416748046875,156.2375030517578,1.0,340.4212951660156,166.63803100585938,1.0,305.5943298339844,132.90936279296875,1.0
106,342.36651611328125,148.77015686035156,1.0,354.41943359375,174.2774658203125,1.0,356.86346435546875,156.427734375,1.0,340.3673400878906,166.35150146484375,1.0,304.6283874511719,134.1822509765625,1.0
107,342.5342102050781,148.8659210205078,1.0,353.97906494140625,174.10614013671875,1.0,356.7223815917969,156.23304748535156,1.0,339.9200744628906,166.3362274169922,1.0,305.17388916015625,133.69680786132812,1.0
108,342.103515625,148.49375915527344,1.0,354.14971923828125,174.6773681640625,1.0,357.0681457519531,156.36061096191406,1.0,339.6438903808594,166.76235961914062,1.0,304.83203125,134.1910400390625,1.0
109,341.8988342285156,148.3784942626953,1.0,354.4488830566406,174.3771209716797,1.0,356.9557189941406,156.2449951171875,1.0,339.67333984375,166.6815185546875,1.0,304.1544189453125,134.06997680664062,1.0
110,342.5232849121094,148.62770080566406,1.0,354.4164123535156,174.48538208007812,1.0,357.2904357910156,156.69447326660156,1.0,340.1537780761719,166.6558074951172,1.0,305.4958801269531,133.61474609375,1.0
111,342.2088317871094,148.732666015625,1.0,354.071044921875,174.52435302734375,1.0,356.984619140625,156.57432556152344,1.0,339.562255859375,166.63548278808594,1.0,304.7007141113281,134.5550537109375,1.0
112,342.8569030761719,148.79075622558594,1.0,354.0009460449219,174.3041229248047,1.0,356.8265686035156,156.75685119628906,1.0,340.0603332519531,166.4967041015625,1.0,304.7049255371094,134.74549865722656,1.0
113,342.8265686035156,148.5194854736328,1.0,353.21160888671875,172.81536865234375,1.0,356.6783447265625,156.25567626953125,1.0,340.1156921386719,165.97137451171875,1.0,305.6460266113281,133.28688049316406,1.0
114,342.9535217285156,148.7017822265625,1.0,354.36212158203125,174.4497833251953,1.0,356.5524597167969,156.85716247558594,1.0,340.3359069824219,166.47686767578125,1.0,304.77001953125,133.9441680908203,1.0
115,342.5411071777344,148.49639892578125,1.0,354.43084716796875,174.38587951660156,1.0,356.81787109375,156.81410217285156,1.0,340.18963623046875,166.72854614257812,1.0,305.1431884765625,133.87892150878906,1.0
116,342.8934631347656,148.93704223632812,1.0,354.1607360839844,174.67898559570312,1.0,356.94879150390625,156.8155059814453,1.0,340.19024658203125,166.3908233642578,1.0,305.6936340332031,133.26304626464844,1.0
117,342.7254333496094,148.8800811767578,1.0,354.1971435546875,174.60377502441406,1.0,356.6954040527344,157.1040496826172,1.0,340.1861572265625,166.37127685546875,1.0,305.23828125,134.8455810546875,1.0
118,342.0926208496094,148.73416137695312,1.0,353.7229309082031,174.526123046875,1.0,356.1622619628906,157.06373596191406,1.0,339.2230529785156,166.26283264160156,1.0,303.3926696777344,136.28640747070312,1.0
119,344.1950988769531,148.8378143310547,1.0,355.0120544433594,173.5770263671875,1.0,357.90704345703125,156.7559356689453,1.0,341.9313049316406,166.0740509033203,1.0,307.40228271484375,133.89756774902344,1.0
120,346.0312805175781,149.3304901123047,1.0,355.9922790527344,172.53233337402344,1.0,358.94964599609375,155.8678741455078,1.0,343.1523742675781,165.55690002441406,1.0,307.5177001953125,135.33702087402344,1.0
121,344.4967346191406,149.9808807373047,1.0,355.0689697265625,173.0181427001953,1.0,358.2289733886719,156.47178649902344,1.0,341.80133056640625,166.06051635742188,1.0,306.4373779296875,136.5895538330078,1.0
122,344.25390625,148.88949584960938,1.0,355.1213684082031,174.29454040527344,1.0,357.8495788574219,156.46823120117188,1.0,341.8272705078125,165.9685516357422,1.0,306.5726013183594,135.62051391601562,1.0
123,344.8946228027344,149.87319946289062,1.0,355.0664978027344,172.71453857421875,1.0,357.9175720214844,155.89642333984375,1.0,342.3269958496094,165.95130920410156,1.0,307.1322021484375,135.8886260986328,1.0
124,343.5956726074219,148.34649658203125,1.0,354.8838195800781,172.9300079345703,1.0,357.739013671875,156.0863800048828,1.0,341.771484375,166.0419464111328,1.0,306.883056640625,135.4481201171875,1.0
125,343.0611572265625,148.36209106445312,1.0,354.98602294921875,174.0970458984375,1.0,357.4690246582031,155.9043426513672,1.0,341.4810485839844,166.1856689453125,1.0,306.10198974609375,135.80628967285156,1.0
126,343.10552978515625,148.4102783203125,1.0,354.2340393066406,174.2992401123047,1.0,357.0904235839844,156.2991943359375,1.0,340.99658203125,166.3515625,1.0,305.7923889160156,134.269775390625,1.0
127,342.9715270996094,148.77565002441406,1.0,354.1710205078125,174.33714294433594,1.0,356.98992919921875,156.81747436523438,1.0,340.4375915527344,166.39137268066406,1.0,305.2969055175781,133.76144409179688,1.0
128,342.44842529296875,149.37196350097656,1.0,353.8838806152344,174.2157440185547,1.0,356.1190185546875,156.8200225830078,1.0,339.8752136230469,166.55755615234375,1.0,305.6956481933594,133.14486694335938,1.0
129,342.45440673828125,149.01377868652344,1.0,353.89361572265625,174.04779052734375,1.0,356.5252990722656,156.70103454589844,1.0,340.010498046875,166.30990600585938,1.0,305.4999694824219,134.7132110595703,1.0
130,342.5946044921875,148.88804626464844,1.0,353.9814758300781,174.10260009765625,1.0,356.6451110839844,156.794921875,1.0,340.2890319824219,166.45578002929688,1.0,305.0136413574219,133.5728302001953,1.0
131,342.6649169921875,148.59051513671875,1.0,353.95556640625,174.07012939453125,1.0,356.4810485839844,156.71676635742188,1.0,339.9170227050781,166.0876922607422,1.0,305.329345703125,133.8203125,1.0
132,342.71826171875,148.3430633544922,1.0,354.1211242675781,174.4286346435547,1.0,356.55841064453125,156.62725830078125,1.0,339.918701171875,166.40081787109375,1.0,304.2227783203125,134.9826202392578,1.0
133,342.6617126464844,148.4744873046875,1.0,352.8973083496094,173.2967071533203,1.0,356.337158203125,156.4376983642578,1.0,340.05609130859375,166.304443359375,1.0,304.8796081542969,135.32363891601562,1.0
134,342.87591552734375,148.42662048339844,1.0,354.79608154296875,174.49490356445312,1.0,357.0179443359375,156.58766174316406,1.0,339.81060791015625,166.5009307861328,1.0,304.2196044921875,135.4217987060547,1.0
135,342.653564453125,148.40768432617188,1.0,354.1549377441406,174.38023376464844,1.0,356.27178955078125,156.7883758544922,1.0,340.1741943359375,165.909423828125,1.0,304.1546630859375,136.24085998535156,1.0
136,342.6123046875,148.3825225830078,1.0,354.09576416015625,174.4605712890625,1.0,356.6098937988281,156.5231475830078,1.0,340.00079345703125,166.42742919921875,1.0,303.70819091796875,136.73463439941406,1.0
137,342.3599548339844,148.45193481445312,1.0,354.21978759765625,174.70005798339844,1.0,356.6482238769531,156.58016967773438,1.0,340.0762939453125,166.16793823242188,1.0,302.7267150878906,137.15902709960938,1.0
138,342.6710510253906,149.32151794433594,1.0,353.666015625,174.12303161621094,1.0,355.99420166015625,157.05555725097656,1.0,340.19830322265625,165.95608520507812,1.0,303.6234436035156,135.74009704589844,1.0
139,342.7303161621094,148.9259033203125,1.0,353.9774169921875,174.1148223876953,1.0,356.43658447265625,156.70816040039062,1.0,340.14599609375,166.18028259277344,1.0,304.8377990722656,135.72048950195312,1.0
140,342.96575927734375,148.85296630859375,1.0,354.03594970703125,174.28485107421875,1.0,356.375,156.93832397460938,1.0,340.3522033691406,166.0338592529297,1.0,304.43939208984375,136.09329223632812,1.0
141,342.5582275390625,149.12432861328125,1.0,353.8199462890625,174.1735076904297,1.0,355.78912353515625,156.87594604492188,1.0,339.97137451171875,165.83851623535156,1.0,303.6253967285156,136.88563537597656,1.0
142,342.7251892089844,149.130615234375,1.0,352.5517883300781,172.7946319580078,1.0,355.68182373046875,157.17897033691406,1.0,340.29278564453125,165.8996124267578,1.0,303.3667907714844,136.63880920410156,1.0
143,343.1503601074219,150.237548828125,1.0,353.0884704589844,174.0366668701172,1.0,355.1893615722656,157.32644653320312,1.0,340.6175231933594,166.08004760742188,1.0,303.09161376953125,136.31227111816406,1.0
144,342.7325134277344,149.68203735351562,1.0,352.4972839355469,172.9504852294922,1.0,355.326904296875,157.46458435058594,1.0,340.5224304199219,165.9216766357422,1.0,303.47528076171875,136.44351196289062,1.0
145,342.8436279296875,149.39193725585938,1.0,352.5220947265625,172.9716033935547,1.0,355.4556579589844,157.31568908691406,1.0,340.5631408691406,165.83953857421875,1.0,303.1610107421875,136.51266479492188,1.0
146,342.7028503417969,150.4578857421875,1.0,353.0577697753906,174.43988037109375,1.0,355.0179748535156,157.43844604492188,1.0,340.44635009765625,166.15838623046875,1.0,304.3410949707031,136.25271606445312,1.0
147,342.3249206542969,149.26760864257812,1.0,353.37725830078125,174.0792999267578,1.0,355.8468322753906,157.4744873046875,1.0,340.35589599609375,166.3529510498047,1.0,303.5490417480469,136.20884704589844,1.0
148,342.5627136230469,149.2628936767578,1.0,352.2760925292969,172.95291137695312,1.0,355.16796875,157.1015625,1.0,340.40728759765625,165.94723510742188,1.0,303.1378173828125,136.71170043945312,1.0
149,342.651611328125,149.09291076660156,1.0,352.81866455078125,173.11849975585938,1.0,355.7539367675781,157.16961669921875,1.0,340.4851989746094,166.151611328125,1.0,303.011962890625,136.10150146484375,1.0
150,342.90350341796875,149.5260009765625,1.0,352.21917724609375,172.35899353027344,1.0,355.04718017578125,157.15115356445312,1.0,340.3503112792969,165.3471221923828,1.0,304.53302001953125,134.96896362304688,1.0
151,342.6628112792969,149.4228973388672,1.0,352.6412048339844,172.36380004882812,1.0,355.2612609863281,157.20481872558594,1.0,340.67340087890625,165.6160125732422,1.0,304.35357666015625,135.35313415527344,1.0
152,342.3346252441406,149.4954376220703,1.0,352.3954772949219,172.66795349121094,1.0,355.3106994628906,157.001220703125,1.0,340.114501953125,165.6748046875,1.0,303.4879150390625,135.9827880859375,1.0
153,342.9514465332031,149.29083251953125,1.0,352.1349182128906,171.70652770996094,1.0,354.8333740234375,157.09214782714844,1.0,340.7419128417969,164.9823760986328,1.0,302.96112060546875,135.77578735351562,1.0
154,342.3494873046875,149.1624298095703,1.0,352.5003356933594,172.27572631835938,1.0,354.69537353515625,157.07510375976562,1.0,340.33673095703125,165.6746063232422,1.0,303.8278503417969,135.73391723632812,1.0
155,341.9471130371094,149.17568969726562,1.0,353.04296875,173.66873168945312,1.0,355.1537170410156,156.67465209960938,1.0,339.5912780761719,165.48536682128906,1.0,302.2404479980469,135.7524871826172,1.0
156,342.4328918457031,149.24267578125,1.0,352.4054260253906,172.48849487304688,1.0,355.3035888671875,156.94882202148438,1.0,340.29852294921875,165.6526641845703,1.0,302.8377380371094,135.5746307373047,1.0
157,342.5072937011719,148.7952117919922,1.0,353.3678283691406,173.8336639404297,1.0,355.4994812011719,156.63986206054688,1.0,340.21197509765625,165.53292846679688,1.0,303.5294494628906,135.65179443359375,1.0
158,341.9827880859375,148.73556518554688,1.0,352.7026672363281,172.39553833007812,1.0,355.3442077636719,156.4857940673828,1.0,339.9452819824219,165.41209411621094,1.0,304.2047424316406,135.19174194335938,1.0
159,341.9078674316406,149.0867919921875,1.0,353.28131103515625,173.98846435546875,1.0,355.5443420410156,157.18496704101562,1.0,339.66583251953125,166.018798828125,1.0,304.3477783203125,134.9386444091797,1.0
160,342.1777038574219,149.0526123046875,1.0,352.4802551269531,172.45074462890625,1.0,355.40240478515625,156.895263671875,1.0,339.953857421875,165.88821411132812,1.0,303.3141174316406,135.1198272705078,1.0
161,341.6398010253906,148.53834533691406,1.0,352.60443115234375,172.4937286376953,1.0,355.38848876953125,156.56105041503906,1.0,339.74908447265625,165.7466583251953,1.0,303.30816650390625,134.99916076660156,1.0
162,345.5617980957031,149.79689025878906,1.0,355.4212951660156,172.56658935546875,1.0,358.6708068847656,156.38536071777344,1.0,343.439208984375,166.3612060546875,1.0,306.0273742675781,135.12673950195312,1.0
163,341.94219970703125,150.725341796875,1.0,353.0458679199219,174.09939575195312,1.0,355.18670654296875,157.68614196777344,1.0,339.9811096191406,166.5498046875,1.0,304.4544677734375,136.40367126464844,1.0
164,344.0552978515625,148.32872009277344,1.0,355.3705749511719,172.6915283203125,1.0,358.3402099609375,155.6720733642578,1.0,342.09991455078125,165.7198486328125,1.0,305.7001953125,134.9290008544922,1.0
165,346.26739501953125,149.39004516601562,1.0,356.9244384765625,172.43539428710938,1.0,360.42657470703125,155.5655517578125,1.0,343.7048645019531,165.70530700683594,1.0,306.78961181640625,135.4036407470703,1.0
166,348.4443054199219,147.60308837890625,1.0,358.2816162109375,172.5394287109375,1.0,362.3698425292969,155.41029357910156,1.0,345.7345275878906,165.57118225097656,1.0,307.9520568847656,134.5413055419922,1.0
167,349.0497741699219,148.70928955078125,1.0,358.4841003417969,173.42071533203125,1.0,362.5238342285156,155.6969451904297,1.0,346.3663330078125,166.10479736328125,1.0,310.7422790527344,132.62899780273438,1.0
168,346.6955261230469,149.5592803955078,1.0,356.73016357421875,173.1029510498047,1.0,359.92816162109375,156.22605895996094,1.0,343.8649597167969,166.33706665039062,1.0,308.72760009765625,134.58016967773438,1.0
169,344.6175231933594,149.7366485595703,1.0,353.9325256347656,173.06719970703125,1.0,357.1925354003906,156.4647216796875,1.0,342.3053894042969,165.8248748779297,1.0,305.7239990234375,136.5977020263672,1.0
170,343.0852966308594,148.29063415527344,1.0,354.3015441894531,172.15342712402344,1.0,357.2539367675781,155.6927947998047,1.0,341.2882995605469,165.96974182128906,1.0,305.8022766113281,136.32467651367188,1.0
171,343.65673828125,149.026611328125,1.0,353.9758605957031,172.76654052734375,1.0,357.076171875,156.26104736328125,1.0,341.60589599609375,165.99327087402344,1.0,306.50653076171875,134.8828887939453,1.0
172,342.9804992675781,149.07089233398438,1.0,354.0897216796875,174.1608123779297,1.0,356.5845947265625,156.9705352783203,1.0,340.73565673828125,166.5737762451172,1.0,305.0942077636719,134.5247039794922,1.0
173,342.8314514160156,149.25579833984375,1.0,353.8442687988281,174.41075134277344,1.0,356.1824951171875,157.09628295898438,1.0,340.1759948730469,166.2758026123047,1.0,305.61199951171875,135.0470428466797,1.0
174,342.68658447265625,148.96263122558594,1.0,352.9971923828125,172.89002990722656,1.0,356.3774108886719,156.63461303710938,1.0,340.6890869140625,166.50161743164062,1.0,305.593505859375,133.68031311035156,1.0
175,342.43780517578125,149.03916931152344,1.0,353.75439453125,174.075439453125,1.0,356.3039855957031,156.74034118652344,1.0,339.7201232910156,166.42433166503906,1.0,305.28546142578125,134.58392333984375,1.0
176,342.2699279785156,148.2724609375,1.0,354.1045227050781,174.4141387939453,1.0,356.9376220703125,156.70596313476562,1.0,339.8619079589844,166.25616455078125,1.0,305.3035888671875,135.10086059570312,1.0
177,342.3648986816406,148.8339385986328,1.0,354.0574951171875,174.43885803222656,1.0,356.43536376953125,156.88690185546875,1.0,339.7422180175781,166.58322143554688,1.0,304.9501953125,134.94520568847656,1.0
178,342.4340515136719,148.40338134765625,1.0,353.9181823730469,174.5192413330078,1.0,356.6441650390625,156.68663024902344,1.0,339.77435302734375,166.2036895751953,1.0,305.5230712890625,135.5457305908203,1.0
179,342.59521484375,148.8260955810547,1.0,354.2646179199219,174.2947235107422,1.0,356.7376708984375,156.87872314453125,1.0,340.2399597167969,166.28587341308594,1.0,305.53643798828125,134.23997497558594,1.0
180,342.4975891113281,148.25613403320312,1.0,353.2789306640625,172.7164764404297,1.0,356.673583984375,156.37612915039062,1.0,339.80157470703125,165.97100830078125,1.0,305.2740173339844,134.80877685546875,1.0
181,342.0176086425781,148.40579223632812,1.0,354.0291748046875,173.94004821777344,1.0,356.4320068359375,156.56263732910156,1.0,339.78076171875,166.37277221679688,1.0,306.11572265625,133.6184844970703,1.0
182,342.6446228027344,148.87428283691406,1.0,354.07159423828125,174.03314208984375,1.0,356.24951171875,156.88092041015625,1.0,340.2538757324219,166.1272735595703,1.0,304.8551025390625,134.5626220703125,1.0
183,342.5917053222656,148.47982788085938,1.0,352.989990234375,172.6676788330078,1.0,356.1393127441406,156.16940307617188,1.0,339.9924621582031,165.8329315185547,1.0,305.17034912109375,133.6118927001953,1.0
184,342.48370361328125,148.76670837402344,1.0,353.9910583496094,173.8018798828125,1.0,356.2919921875,156.51812744140625,1.0,339.8912658691406,166.03150939941406,1.0,304.8426208496094,133.8822021484375,1.0
185,342.5686340332031,149.1123809814453,1.0,352.7325134277344,172.70538330078125,1.0,355.8473205566406,157.11407470703125,1.0,340.4652099609375,166.19557189941406,1.0,305.7313232421875,133.09945678710938,1.0
186,342.3140563964844,149.3001251220703,1.0,352.8660888671875,173.22296142578125,1.0,355.931884765625,157.17007446289062,1.0,339.922607421875,166.32687377929688,1.0,304.6866760253906,134.4589385986328,1.0
187,342.88720703125,149.22195434570312,1.0,353.9239196777344,173.86712646484375,1.0,356.1151123046875,157.09007263183594,1.0,340.1221618652344,166.27886962890625,1.0,305.53936767578125,133.85836791992188,1.0
188,342.8331604003906,149.1617889404297,1.0,353.1582946777344,172.72068786621094,1.0,356.13836669921875,157.0476531982422,1.0,340.3879089355469,165.9622802734375,1.0,304.710693359375,133.89134216308594,1.0
189,342.96636962890625,149.10299682617188,1.0,352.5087890625,172.83360290527344,1.0,355.8518371582031,157.13963317871094,1.0,340.37030029296875,165.62290954589844,1.0,305.3148193359375,133.8492431640625,1.0
190,342.58197021484375,149.52780151367188,1.0,353.47821044921875,174.2615203857422,1.0,355.5611267089844,157.48597717285156,1.0,339.7689514160156,166.0636444091797,1.0,303.4721984863281,136.03005981445312,1.0
191,342.05322265625,149.20176696777344,1.0,353.5376892089844,174.29290771484375,1.0,355.9693298339844,157.18995666503906,1.0,339.8045959472656,166.3863067626953,1.0,303.9774475097656,135.69320678710938,1.0
192,342.3684997558594,149.08285522460938,1.0,352.74462890625,172.7032012939453,1.0,355.5864562988281,156.8852996826172,1.0,339.8379211425781,166.11036682128906,1.0,303.4437255859375,136.26678466796875,1.0
193,342.7751770019531,149.02757263183594,1.0,353.5965576171875,174.15335083007812,1.0,355.714111328125,157.0565185546875,1.0,339.96112060546875,165.94496154785156,1.0,303.5501708984375,136.26133728027344,1.0
194,342.3150634765625,148.87353515625,1.0,353.7336120605469,173.94398498535156,1.0,356.0250244140625,156.99179077148438,1.0,340.1905517578125,166.18809509277344,1.0,303.63067626953125,135.57211303710938,1.0
195,342.5226745605469,148.95037841796875,1.0,353.7677917480469,173.78231811523438,1.0,355.5368347167969,157.14129638671875,1.0,340.2579040527344,165.98703002929688,1.0,303.60845947265625,136.0447540283203,1.0
196,342.9169616699219,149.031982421875,1.0,353.30755615234375,173.85586547851562,1.0,355.5285339355469,156.99000549316406,1.0,340.2655944824219,165.98265075683594,1.0,304.04888916015625,135.71270751953125,1.0
197,342.7693786621094,149.0132598876953,1.0,352.821533203125,172.85507202148438,1.0,355.69281005859375,156.9756317138672,1.0,340.3531188964844,166.14332580566406,1.0,304.41644287109375,135.5090789794922,1.0
198,342.9949035644531,149.4864501953125,1.0,352.7629089355469,172.57125854492188,1.0,355.5783386230469,157.2030792236328,1.0,340.500244140625,165.68894958496094,1.0,303.4056396484375,135.95176696777344,1.0
199,342.89971923828125,149.3829803466797,1.0,352.58795166015625,172.75881958007812,1.0,355.7257385253906,157.1781463623047,1.0,340.4613952636719,165.67929077148438,1.0,303.7831726074219,136.19686889648438,1.0
200,342.6328125,149.37820434570312,1.0,352.9226989746094,172.5661163330078,1.0,355.9333190917969,157.34487915039062,1.0,340.7138671875,166.10740661621094,1.0,303.85723876953125,135.6163330078125,1.0
201,342.95660400390625,149.27232360839844,1.0,353.6961364746094,173.64439392089844,1.0,355.7817687988281,157.19027709960938,1.0,340.3553771972656,165.8033447265625,1.0,304.9374084472656,134.26690673828125,1.0
202,343.2519836425781,150.50250244140625,1.0,352.5103454589844,172.7886505126953,1.0,355.30645751953125,157.7989501953125,1.0,340.67413330078125,165.84202575683594,1.0,303.5343017578125,135.43130493164062,1.0
203,343.2562255859375,150.2643280029297,1.0,352.7945251464844,172.88084411621094,1.0,355.83758544921875,157.45037841796875,1.0,340.6404724121094,166.06436157226562,1.0,303.76214599609375,135.35308837890625,1.0
204,343.39752197265625,149.34547424316406,1.0,352.5276794433594,172.90232849121094,1.0,355.4515686035156,157.5567626953125,1.0,340.72528076171875,165.82945251464844,1.0,303.3160705566406,135.53421020507812,1.0
205,343.22869873046875,149.4736785888672,1.0,352.8040466308594,172.2733612060547,1.0,355.54083251953125,157.02186584472656,1.0,340.97869873046875,165.34701538085938,1.0,304.6544189453125,134.82371520996094,1.0
206,343.0926818847656,149.32113647460938,1.0,352.7544860839844,172.8662109375,1.0,355.7067565917969,157.16783142089844,1.0,340.91314697265625,166.00489807128906,1.0,303.9591369628906,134.9407196044922,1.0
207,343.4832763671875,150.1406707763672,1.0,352.6238708496094,173.0491943359375,1.0,355.50616455078125,157.58807373046875,1.0,340.58038330078125,166.13516235351562,1.0,304.5132141113281,135.05809020996094,1.0
208,344.14031982421875,150.90960693359375,1.0,353.4754638671875,173.3744354248047,1.0,356.8695373535156,157.7753143310547,1.0,341.2916259765625,166.34921264648438,1.0,306.6017150878906,134.9449462890625,1.0
209,342.71258544921875,150.10215759277344,1.0,353.2069091796875,173.73992919921875,1.0,355.4930725097656,157.7307891845703,1.0,340.4336853027344,166.16432189941406,1.0,306.2015075683594,134.427001953125,1.0
210,346.0746154785156,150.06759643554688,1.0,355.2071228027344,171.98428344726562,1.0,358.4136657714844,156.07864379882812,1.0,343.8354797363281,165.8752899169922,1.0,307.6522216796875,134.20115661621094,1.0
211,347.16497802734375,148.44140625,1.0,355.9945373535156,172.44017028808594,1.0,359.24200439453125,155.85208129882812,1.0,343.6348876953125,165.55226135253906,1.0,308.01953125,134.9154815673828,1.0
212,348.5150451660156,148.2943878173828,1.0,357.71185302734375,172.61895751953125,1.0,362.0964660644531,156.1182861328125,1.0,345.1015319824219,165.62696838378906,1.0,308.7895812988281,134.1472625732422,1.0
